;DR 1+;DR 1-;DR 2+;DR 2-;DR 3+;DR 3-;DR 4+;DR 4-;DR 5+;DR 5-;DR 6+;DR 6-;DR 7+;DR 7-;DR 8+;DR 8-;DR 9+;DR 9-;DR 10+;DR 10-;DR 11+;DR 11-;DR 20+
TRHDE;0.01346148;0.010647384;0.0016777439;0.004395948;0.0053370562;0.002408387;0.008995805;0.0016898174;3.1972413e-05;7.721356;0.020939926;0.012443593;0.00015444001;0.013965347;2.647375e-05;0.0024393662;2.4684336e-05;0.00031830565;3.217371e-06;0.047612753;1.423689e-05;0.0020457832;0.006446546
TRIM23;0.066641465;0.54638964;0.0005585469;0.14997761;0.028823335;0.015411948;0.009230537;0.09337309;0.034602147;0.011519392;0.29785314;0.021166738;5.5033324e-05;0.023419054;7.280889e-05;0.0890665;0.00091800856;0.0024727262;1.1941058e-05;0.21591076;2.561589e-05;0.14532153;0.018668305
TRIM3;0.004894716;0.039328992;0.0003858286;0.025117103;0.026409479;0.00085775537;0.002894812;0.011021515;1.2769049e-05;9.834689;0.024822107;0.0024430018;7.240043e-05;0.022126952;7.842793e-06;0.009718276;6.984044e-05;0.0016273708;4.868074e-06;0.019477896;8.359335e-06;0.027757486;0.0066632284
TRIM36;0.0725213;0.12994204;0.0017287869;0.08881481;0.017852351;0.021015218;0.010605921;0.007831341;0.04017909;0.009835608;0.22481485;0.0021412638;4.5421522e-05;0.032276228;9.292623e-06;0.09534065;0.0018323002;0.0003770081;8.581538e-06;0.14470956;2.9004403e-05;0.066568546;0.010982879
TRIM38;0.012512376;0.101419546;0.0004219974;0.0965759;0.05990182;0.00031743795;0.002599109;0.07708412;0.00031504812;5.1316924;0.07157949;0.010162021;0.00019700106;0.0249412;0.00018483817;0.009070567;0.0002119994;0.0042291186;2.1113474e-05;0.05574022;1.1394293e-05;0.06159871;0.026156452
TRIM5;0.012170107;0.25025392;4.545028e-05;0.3591819;0.1676092;8.443822e-05;0.007179995;0.057201266;9.0155365e-05;2.2902822;0.071659;0.011425886;1.0522481e-05;0.051618014;4.1609583e-05;0.049300276;7.065492e-05;0.0182414;2.3686025e-05;0.042035583;1.9152783e-05;0.1031172;0.014892817
TRIM60;0.007015503;0.175273;0.0009098593;0.111241564;0.07150629;0.0074047786;0.024513694;0.015334928;0.020498961;0.012669155;0.26783332;0.00012293433;3.221674e-05;0.045358386;7.263103e-06;0.06483754;0.00028783432;0.00068763416;3.478749e-06;0.22669151;1.4051111e-05;0.049598802;0.0034382243
TRIM69;0.019457867;0.13352607;0.00101132;0.23831123;0.09390363;0.0054632374;0.016652413;0.04386415;0.017634777;0.015756954;0.17668429;0.0050994405;0.00018062892;0.035219118;1.064099e-05;0.10009033;6.117314e-05;0.019406024;1.0523067e-05;0.21722454;7.983064e-05;0.024152288;0.0055525773
TRPA1;0.0002394292;0.87482023;8.754852e-06;0.060058426;0.07298228;6.67275e-05;0.0115709575;0.107435435;0.0035441613;0.0059122546;0.11141374;0.013555575;7.814829e-08;0.31171668;9.0277723e-07;0.106614865;5.35139e-06;0.010474064;2.5159914e-05;0.09157733;0.00055993826;0.0018614603;0.21325408
TRPC4;0.0047442676;0.093836024;0.003936357;0.08525899;0.06729783;0.0012196255;0.015166723;0.01853632;0.0004288441;1.792002;0.145585;0.005409086;0.00016182648;0.03682279;1.1102805e-05;0.033961453;1.09719e-05;0.013392156;1.0710694e-06;0.16846977;1.4537485e-05;0.042520903;0.0056897486
TRPC5OS;0.021502065;0.24324787;0.015173657;0.08704649;0.05750279;0.008276649;0.036927998;0.059906363;0.035441782;0.05940581;0.20148154;0.04541169;0.0014156572;0.038419373;1.04066485e-05;0.06513181;7.313121e-05;0.024144698;7.3295273e-06;0.3457483;0.00011882672;0.043491807;0.006846181
TRPM6;0.0057551046;0.0036588898;0.00037957248;0.007820939;0.058294028;0.0003078164;0.0022177917;0.0002672799;1.989639e-06;12.484491;0.01308642;4.8521077e-05;0.00031634115;0.0014056592;3.1495886e-06;0.0015571344;0.0005203357;6.7267347e-06;9.511096e-07;0.01891246;3.3969711e-06;0.0037608761;0.008042144
TRPV3;1.6781483e-05;0.90834284;0.005644168;0.12373686;0.019229852;0.007064559;0.00068357843;0.3764415;0.0021609343;0.04443949;0.49488077;6.396654e-05;0.00080440467;0.0011175819;2.4030536e-05;0.0021845303;0.00025593862;0.00037545332;7.039054e-08;0.4516619;1.1133642e-06;1.0203389;0.0052137887
TSC22D3;1.36693825e-05;0.2845279;0.007825227;0.022548353;0.009929705;0.0004449926;4.0256775e-05;0.26911974;0.0045144316;0.07609955;1.9777517;8.940532e-05;0.0006191018;1.0594413e-06;4.7617945e-05;0.008198428;4.877309e-06;0.00088688836;1.4929193e-09;3.3808427;4.1592705e-07;0.48838907;0.06257568
TSGA13;0.0052071693;0.011883228;0.0013725075;0.015427781;0.005576079;0.0036150198;0.0031708914;0.004099846;9.557761e-06;7.6097503;0.025821717;0.0032365578;0.00020127505;0.002223831;2.0780706e-06;0.0107988;1.3983018e-05;0.000986962;8.046534e-07;0.03339023;4.2587344e-06;0.018853342;0.006221096
TSKS;0.022827426;0.17917365;0.007334116;0.13983896;0.05784177;0.015142295;0.010355465;0.030962529;0.016601857;0.04459443;0.12348515;0.0013835276;0.0004254919;0.031535283;3.0172305e-05;0.08533169;0.0006271965;0.0021740948;8.094921e-06;0.10926044;6.9671565e-05;0.035541505;0.0033191124
TSLP;0.0008979454;0.76997936;0.00086453767;0.122740425;0.06530386;0.0049502268;0.0038712197;0.041540653;0.032305423;0.0016594258;0.10631077;0.0029539536;0.00011887816;0.041580833;4.6058038e-05;0.021119578;7.347602e-05;0.010667661;7.32418e-06;0.044435818;5.4815213e-05;0.009075008;0.0005629237
TSNAXIP1;0.009178691;0.034052104;0.0022086084;0.014236012;0.0048200465;0.0069073183;0.0034721743;0.0047086417;5.123791e-05;5.8643556;0.035612654;0.0022723791;8.245458e-05;0.009981404;2.1848455e-05;0.01362433;0.0005499581;6.2924846e-05;5.9572744e-06;0.019087866;1.0266074e-05;0.019202603;0.010770279
TSPAN11;0.0038386907;1.3054783;0.005730049;0.15316984;0.043724503;0.014137842;0.00807596;0.025158577;0.024451103;0.0049407613;0.13882692;0.025368355;0.00043803477;0.02010121;5.925351e-05;0.06534371;5.5248544e-05;0.019377349;2.906271e-06;0.17316288;0.00031471602;0.0039368584;0.003515738
TTC29;0.0145607935;0.1970508;0.0034377282;0.07148957;0.050369088;0.006419026;0.024547186;0.053752046;0.0032446876;0.839781;0.18855636;0.0009672251;8.225917e-05;0.029977512;1.0260202e-05;0.08601711;5.6056728e-05;0.0028902018;2.5241989e-06;0.25957724;6.932399e-05;0.03384397;0.03142483
TTC36;0.0014764688;0.011362401;0.0005627812;0.00072422053;0.0006102491;0.001918581;0.001204369;0.0005803669;1.7319111e-06;12.950948;0.02010406;0.00021046324;2.1884356e-05;0.00074881606;4.329124e-06;0.002117315;0.0002325958;4.5345223e-06;3.8118978e-07;0.029455505;8.654273e-07;0.010172528;0.0115029765
TTC39C;0.0020776275;0.024064409;0.0010516227;0.0059181275;0.0010355131;0.0049321936;0.0013094858;0.0021319943;1.8630806e-05;11.718963;0.016093519;0.00035698686;0.00029875;0.0024789553;1.0443936e-05;0.0051827347;0.00035270248;3.7211183e-05;1.7504284e-06;0.017051272;1.920799e-05;0.0018658586;0.0062247124
TUBA3C;0.0072241253;0.20399024;0.011255899;0.105613254;0.06797844;0.0031404605;0.021858139;0.055343524;0.00840911;0.25475717;0.17306139;0.020904474;0.0009103259;0.015427071;1.3213289e-05;0.05702009;5.1929685e-05;0.015823577;3.9176184e-06;0.2804632;0.00015293024;0.013039438;0.0037502148
TUBB2B;0.0027421892;0.046816584;0.0050411285;0.019127047;0.0046750517;0.0076359976;0.010979525;0.0011145022;2.297291e-05;5.7980323;0.02247471;0.00032637318;0.0013210049;0.002105712;7.5002594e-05;0.031873226;0.0021360968;3.8620477e-05;4.6771283e-06;0.027765766;9.511137e-05;0.00095679506;0.009491166
TUBB6;0.0033434862;0.982061;0.0050275857;0.033386823;0.053630203;0.0023093119;0.0027968304;0.14425515;0.00039858784;1.3504375;0.032329187;0.003897564;0.0002755021;0.007190884;5.530603e-05;0.014298213;0.00012195776;0.0025149242;7.860346e-06;0.081102185;1.8929591e-06;1.0438547;0.028420791
TULP4;0.0034312254;0.039288845;0.00041025638;0.043811608;0.022609932;0.00047768783;0.0023520389;0.011337584;5.5046505e-05;10.09621;0.041875742;0.011405025;0.00027902462;0.003725617;2.6445232e-05;0.0051941597;4.6427675e-05;0.002866335;4.3658583e-06;0.046558287;1.2256636e-05;0.034536004;0.019050566
TUT7;0.026092531;0.039292436;0.00017553334;0.060578305;0.05101473;0.00014334056;0.0031877714;0.020059323;5.1325896e-05;5.366548;0.076758645;0.005716168;8.5704945e-05;0.007358982;0.0001416089;0.0040522194;7.2540905e-05;0.0014918942;7.0262813e-06;0.0652196;1.690798e-05;0.03246921;0.056425992
TWIST1;0.002095662;6.0667706;0.0042010783;0.011078705;0.008287977;0.005016486;0.014175672;0.024101134;0.0043940097;0.07824173;0.045569997;0.014935621;0.0002939843;0.004627739;5.3425538e-05;0.023056354;0.00015873823;0.0008740161;4.0633595e-06;0.0716872;4.512321e-05;0.006587482;0.2693132
TXK;0.02544975;0.06014725;0.0021455963;0.062867366;0.038282104;0.003152408;0.01118176;0.025441995;0.0005197431;4.040122;0.0842542;0.0024962814;6.299448e-05;0.021056004;2.6877833e-05;0.019361416;1.313377e-05;0.004658531;3.5886586e-07;0.146331;5.3361244e-05;0.0024822834;0.027992267
TXLNB;0.0001868345;0.010619291;0.0013589246;0.0056787548;0.0026314275;0.002495496;0.00025152328;0.0062982;1.154953e-05;9.514386;0.053135704;1.0105816e-05;0.00018774296;0.0006350025;9.860265e-07;0.004611521;1.9235356e-05;0.00010804902;2.0980777e-07;0.089753374;5.5440996e-06;0.0048916736;0.010054137
TYMP;0.009612888;0.71796244;0.001185901;0.04621723;0.0910717;7.10919e-05;1.3951844e-06;3.0963495;0.0009275783;0.113084584;0.27367562;0.00021311689;8.362855e-05;0.0032193172;3.0769595e-05;0.00729012;0.00026052288;0.00037000366;7.4628787e-07;0.4365261;3.0626496e-05;0.03823888;0.030085394
TYR;0.0035153183;0.28621337;0.00210477;0.18890366;0.08008631;0.0058204094;0.018478965;0.021604873;0.0064289444;0.0468499;0.1471076;0.0012483811;0.00047324464;0.04070304;3.3790068e-06;0.11581365;2.934696e-05;0.019255852;1.9097395e-06;0.26304907;4.8995793e-05;0.01893795;0.009383119
TYROBP;0.00914931;0.09581054;0.0054646228;0.0050601116;0.0014276124;0.012296415;2.082184e-06;6.493891;0.0015355165;0.039360236;0.09858754;7.1181814e-05;0.00030497924;0.0006543211;0.00018093087;0.0003640336;0.00021758224;5.2589232e-05;6.051631e-07;0.096797474;4.7408823e-05;0.008920313;0.03335459
UBD;0.01707805;0.35968545;6.8022877e-07;0.4068219;0.9303875;6.5021135e-07;2.6603495e-06;0.279844;0.042302035;4.343054e-07;0.00011669565;0.13625914;4.0848704e-06;0.0002771282;1.7536202e-06;0.20840676;4.865748e-06;0.05010028;0.00037220737;1.9881316e-05;2.6889234e-06;0.0032243954;0.46233597
UBE2E2;0.0012132935;0.724454;0.00073470717;0.12037514;0.06206007;0.001128809;0.007530947;0.41895863;0.010730844;0.031501837;0.23329918;0.004635518;0.00052983226;0.020573996;6.166939e-05;0.035195004;0.00022270548;0.0118024135;1.3910923e-05;0.20330611;8.722805e-06;0.2901836;0.0036961506
UBE2N;0.006536877;0.03011843;0.00057234813;0.026017759;0.0052860384;0.004024312;0.0056449776;0.0021172832;5.1486473e-05;9.557696;0.027445083;0.0044028843;0.00013712588;0.0054725865;1.1359304e-05;0.0058693136;0.00014214656;0.00074012467;2.349899e-06;0.023860011;1.4032882e-05;0.013481384;0.008853373
UBP1;0.007403361;0.063534975;0.000114340975;0.08369611;0.03792872;0.00043217256;0.0072091124;0.016997103;7.616771e-05;8.103499;0.042389713;0.008630274;7.343204e-05;0.011002865;3.8741124e-05;0.011597965;1.860152e-05;0.013742873;4.7701783e-06;0.038050026;1.1720474e-05;0.034901284;0.011696071
UBTD1;0.0024730836;0.20698057;0.0012044841;0.041340422;0.0235443;0.0013826966;0.003011361;0.029238364;3.3277538e-05;4.196746;0.020517832;0.005803695;0.00017298119;0.007313595;2.3884111e-05;0.011603468;0.00016269783;0.00041671397;1.9291515e-06;0.05527823;1.9406725e-06;0.14640915;0.027513033
UBTFL1;0.0036361972;0.03677278;0.0015117404;0.017489633;0.012321911;0.0030402925;0.003920205;0.005537194;1.1544775e-05;7.845563;0.046776943;0.00019660729;0.00030387074;0.0020162796;3.56063e-07;0.034883484;0.00019983522;6.533475e-05;1.3826981e-06;0.048384022;3.615564e-05;0.009563588;0.05698182
UCK1;0.010582452;0.09166222;0.0003499462;0.055576466;0.020941773;0.0015836662;0.006247383;0.018871192;6.425565e-05;8.169019;0.030234316;0.008622862;4.2093216e-05;0.014873914;2.2626418e-05;0.019952275;1.7171851e-05;0.011722404;2.2528925e-06;0.031592518;8.542929e-06;0.029231677;0.012747557
UCP2;0.019519074;0.0454205;0.0008341761;0.09871655;0.002808996;0.018520808;0.00028666027;1.684127;0.0039248182;0.19149786;0.20128362;0.017316177;8.3117986e-05;0.046907324;5.5406377e-05;0.0327028;1.788179e-05;0.025967848;5.1364336e-06;0.27677757;0.00015254905;0.01220863;0.0005937884
UFSP2;0.025376443;0.22729398;0.0004882854;0.20426172;0.10462722;0.0036851857;0.01853465;0.122272044;0.02826742;0.0025905776;0.29051143;0.00037160146;3.799695e-05;0.07541125;5.5974077e-05;0.12969337;0.00019579634;0.0112181585;9.490677e-06;0.20376982;2.7974605e-05;0.14402814;0.0013485976
UGT2B17;0.015546842;0.18005615;0.005015197;0.12921472;0.07007705;0.0072128777;0.036171224;0.028119735;0.005125785;0.68072516;0.12711935;0.0024052702;8.950153e-05;0.06067247;7.691177e-06;0.19360404;0.00015803601;0.002229945;2.907286e-06;0.34619048;0.00017685132;0.029402168;0.024061387
UGT2B28;0.023305649;0.20285283;0.0077604;0.19235247;0.10732511;0.011799802;0.037972003;0.03347063;0.044063095;0.008418009;0.20547065;0.012720941;0.00017278786;0.07043576;0.00012419313;0.10843433;4.1227777e-05;0.030509617;9.6827125e-06;0.1618274;0.00016447528;0.021142887;0.0022853217
ULBP1;0.00040468838;0.010744334;0.0006528766;0.0044007404;0.0035294134;0.00085149996;0.00057852484;0.0016962723;8.87837e-06;12.194476;0.016130831;8.309942e-05;8.358383e-05;0.0017425945;1.1358802e-06;0.005091359;2.532357e-05;0.00016497142;1.9624989e-07;0.030944193;9.395338e-06;0.007374199;0.012295677
ULBP2;0.062102735;0.287712;0.0050311973;0.054751266;0.0037639167;0.03344525;0.010058552;0.008531526;0.090708636;0.0045675905;0.13655268;0.005372763;0.00014296998;0.018580254;8.389458e-05;0.027789325;0.0037728874;0.00029233235;5.6878987e-05;0.034778114;5.1416824e-05;0.1805454;0.022015905
UNC45B;0.0031937207;0.0073651513;0.0023822144;0.006502829;0.0023034913;0.006398885;0.0013951036;0.0024797143;1.4765981e-05;7.6440396;0.016040068;1.6578084e-05;0.00013691158;0.0023659822;1.2482723e-05;0.009209919;0.00025159406;3.5180783e-05;2.8420793e-06;0.0107200835;2.6543387e-06;0.022230577;0.012658399
UPK1A;0.107765086;0.09022773;0.0067951838;0.066678345;0.024094632;0.041355807;0.016460001;0.004590967;0.007431424;0.06355932;0.12362612;0.0021844243;0.0004993182;0.039799877;9.96061e-05;0.113975175;0.0009940569;0.00066397554;4.753919e-05;0.06501941;4.6917216e-05;0.0996125;0.0003239092
UQCRB;0.01920097;0.024568994;0.0032139001;0.032214023;0.009065059;0.0044042985;0.0066239266;0.0059951143;7.415642e-05;8.266704;0.04127821;0.024745602;0.00063332665;0.0042162505;1.4661059e-06;0.015495632;0.00012451441;0.0010080276;2.3157143e-06;0.048412576;2.7576963e-05;0.011470312;0.036947753
URB2;0.0061253775;0.01637894;0.00017121731;0.03640842;0.006939302;0.0015948819;0.0029064598;0.003555725;2.2623999e-05;9.759732;0.017168684;0.0011168451;4.3560383e-05;0.0088155195;2.9985644e-05;0.006979533;2.2457507e-05;0.003082316;1.3696132e-06;0.021148236;2.048433e-05;0.008848186;0.008528704
UROD;0.0049364734;0.09623991;0.00041765888;0.029597467;0.013291801;0.0013541797;0.0009833016;0.018699357;1.6504502e-05;7.096737;0.052152805;0.0018750548;3.2640495e-05;0.0077716475;8.9749105e-05;0.008565788;2.132357e-05;0.0037336985;1.2526867e-06;0.041571166;6.563153e-06;0.04183703;0.0050072544
USF1;0.027946312;0.092944436;0.00016385816;0.09854237;0.046121977;0.00050059124;0.0011813212;0.09888473;0.00022934766;4.138807;0.21631075;0.00878708;1.6182159e-05;0.024489047;0.00046381349;0.011199845;0.00012641538;0.0071274834;4.130623e-06;0.2624776;2.222751e-05;0.04858577;0.015091078
USP17L11;0.23134786;0.010511877;0.0012182024;0.072107606;0.0059429994;0.16645548;0.05851499;0.0008894742;0.08406293;0.0068863123;0.21605994;0.010490212;0.0012652292;0.0013028741;0.00024134626;0.046665683;0.0092220185;0.00011846729;4.5872486e-05;0.09153456;0.00036077906;0.0017137548;0.0006359758
USP17L22;0.2988369;0.006594596;0.0003702399;0.036255892;0.0047741393;0.15883382;0.03657799;0.0005489971;0.052635655;0.0065152515;0.2559259;0.00015256582;4.990011e-05;0.008801884;7.591491e-05;0.0352043;0.012440984;1.47262635e-05;1.3840458e-05;0.10075805;0.00032540056;0.0007086241;0.012564876
USP17L26;0.2664444;0.0066639762;0.00040883632;0.07781849;0.014858268;0.14715688;0.039987966;0.0012101472;0.060517713;0.0046048816;0.3323631;0.0035438924;0.0006700308;0.002609027;7.314796e-05;0.04680614;0.013757425;5.0644903e-05;4.4030134e-05;0.121604785;0.00029331745;0.00043140972;0.0015271569
USP17L4;0.14131862;0.15117733;0.0010211513;0.06275327;0.0059564537;0.14494501;0.028049776;0.009161872;0.034595985;0.017994171;0.27007064;0.0003167197;0.00031979737;0.002860961;6.6412096e-05;0.07638192;0.009122093;2.7078335e-05;2.3292992e-05;0.16428366;0.00033391247;0.0028330954;0.0072957864
USP17L7;0.0004316771;0.01493475;0.0010806422;0.0022155207;0.0033769533;0.00045862238;0.0009567195;0.004443259;8.609442e-06;11.581918;0.022467101;0.00010118559;1.33919775e-05;0.005732167;1.8386592e-06;0.01245964;4.489686e-05;0.00011737753;8.024124e-07;0.03997745;8.317051e-06;0.011157504;0.022292243
USP29;0.021733897;0.22612378;0.011308403;0.13278115;0.090848975;0.009246028;0.023975562;0.047252573;0.0261522;0.03212608;0.20678456;0.0010907537;0.00038498186;0.055960827;3.148375e-05;0.07536237;0.00014837447;0.0073990375;2.5258205e-06;0.25592372;4.130668e-05;0.091073364;0.0010915794
USP51;0.016929397;0.21507494;0.016659422;0.1936554;0.045359608;0.014366157;0.024149382;0.08198824;0.02967478;0.10774984;0.28988189;0.030655347;0.0019313843;0.03958666;1.9291761e-05;0.078765705;0.00023432716;0.01166566;4.7478884e-06;0.35144836;5.6602945e-05;0.09707703;0.0006537289
USP9Y;0.00050118356;0.30156273;0.0070786104;0.0768148;0.048494626;0.0064095636;0.009224933;0.04217222;0.021246871;0.014148392;0.1634199;0.00065479125;0.003581664;0.002938079;6.8069734e-05;0.0137980385;0.0017090963;0.000105480736;2.443061e-05;0.24103495;5.438186e-05;0.04983886;0.0035248906
UTF1;0.021729147;0.12786655;0.031612933;0.04640399;0.04844981;0.019587629;0.0047114696;0.2358063;0.019997263;0.050504275;0.15901059;0.0034620354;0.0008720035;0.021695055;1.7189499e-05;0.15677139;0.00149225;0.0013988699;2.4870762e-05;0.1726372;0.00019639524;0.036329687;0.001109348
UTP14A;0.025410373;0.124300204;0.0018394939;0.50243646;0.08705486;0.0009358219;0.04207156;0.039331034;0.0065617324;0.95082617;0.063233376;0.13593014;0.0002874028;0.05592252;4.2794927e-05;0.03638055;1.0473068e-05;0.16819055;6.472326e-06;0.12237173;7.146081e-05;0.07512741;0.0017051992
UTS2;0.0077327774;0.020978948;0.0005976658;0.025539987;0.012754697;0.0026192546;0.0012706934;0.005779569;1.3184051e-05;6.378903;0.021019572;9.607992e-05;0.000120782366;0.0036145095;1.3078704e-05;0.005843789;1.2343322e-05;0.0007757179;2.157505e-06;0.035375707;1.4433058e-05;0.0053969864;0.01659975
UTS2R;0.0117065925;0.015232966;0.0017046457;0.017313879;0.0106898565;0.007045474;0.00528449;0.0055889385;1.9578798e-05;6.477293;0.071476355;5.1130603e-05;0.00012869353;0.007607451;5.0251574e-06;0.010261721;0.00066684384;6.526277e-05;1.0509383e-06;0.06435922;7.490487e-06;0.025141804;0.011465819
UTY;0.00071380823;0.15426362;0.008856777;0.035477962;0.020609597;0.0036858898;0.012692247;0.051221833;0.0027036658;0.38973358;0.13691151;0.0007343437;0.00047347884;0.021787476;2.4838106e-05;0.024198677;0.00036319767;0.0004421098;3.0626802e-06;0.32153794;3.3178625e-05;0.043125115;0.003734441
VASH2;0.0024836794;0.045395274;0.0003315584;0.020211719;0.0021159218;0.0019128295;0.0011576716;0.0022885085;4.470467e-06;6.735314;0.018719072;0.00023943726;7.618446e-05;0.0031096179;0.00011420858;0.004371149;1.1243221e-05;0.0018064087;2.6411358e-06;0.02154083;5.181211e-05;0.0027541486;0.015595439
VAV3;0.02144834;0.0079762945;3.6907724e-05;0.15774801;0.104150824;0.00024316245;0.008857707;0.004137587;6.0158083e-05;9.105383;0.0116625605;0.07005008;4.631454e-05;0.015376406;3.7529055e-05;0.0111152;8.409289e-06;0.021217816;8.330036e-06;0.017218046;1.3967162e-05;0.016367055;0.0014545016
VCAM1;4.5614643e-06;3.9113317;0.004063642;0.018763892;0.0105376635;0.0034519571;6.322087e-05;0.2390591;0.001979607;0.029084228;0.17692617;2.1550515e-05;0.00015212217;0.0044197133;0.00014545006;0.006878812;0.00012427066;0.00020810166;3.9149188e-07;0.11918346;1.0335792e-05;0.038874775;0.0059312643
VCX;0.03743892;0.36012176;0.027385773;0.2051991;0.052852657;0.019094998;0.058832124;0.056301437;0.037864853;0.075272664;0.28689098;0.06992904;0.005311937;0.029164841;9.311988e-06;0.070599645;0.0006265759;0.0068236855;1.0288112e-05;0.4542208;0.0002219861;0.0451526;0.0011202176
VCX3B;0.044960193;0.21078049;0.036036838;0.08903095;0.080369085;0.020887276;0.031052956;0.017320532;0.02427567;0.07894389;0.34592876;0.022943994;0.0047960626;0.016898412;3.9186634e-06;0.1729646;0.0009710423;0.0029281082;9.66661e-06;0.3444279;0.00039496212;0.014141887;0.016388057
